GUT_GENOME082182	ERS537240_18	HGM	MAG	3500907	91	72923	42.89	99.03	0.68	0.00	0	27.2	4.92	16	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	ERS537240	ERP006678	China	Asia	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes3/GUT_GENOME082182.gff.gz
GUT_GENOME082395	ERS537248_31	HGM	MAG	4204961	202	69008	42.03	99.03	1.68	0.02	0	0	0	17	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	ERS537248	ERP006678	China	Asia	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes2/GUT_GENOME082395.gff.gz
GUT_GENOME082654	ERS537257_44	HGM	MAG	3366367	78	67952	43.07	97.1	1.33	0.00	0	0	6.91	18	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	ERS537257	ERP006678	China	Asia	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes3/GUT_GENOME082654.gff.gz
GUT_GENOME083140	ERS537275_7	HGM	MAG	3038522	114	38186	43.16	94.38	0.85	0.17	0	23.42	4.96	17	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	ERS537275	ERP006678	China	Asia	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes2/GUT_GENOME083140.gff.gz
GUT_GENOME083285	ERS537280_23	HGM	MAG	3813310	196	58994	43.3	97.1	0.91	0.05	0	25.7	0	17	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	ERS537280	ERP006678	China	Asia	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes2/GUT_GENOME083285.gff.gz
GUT_GENOME083493	ERS537287_5	HGM	MAG	3487661	365	20647	43.25	98.83	1.34	0.11	0	13.7	3.69	15	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	ERS537287	ERP006678	China	Asia	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes2/GUT_GENOME083493.gff.gz
GUT_GENOME083623	ERS537292_36	HGM	MAG	3357836	351	19122	43.11	95.73	1.69	0.12	0	13.18	6.56	17	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	ERS537292	ERP006678	China	Asia	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes2/GUT_GENOME083623.gff.gz
GUT_GENOME083893	ERS537301_48	HGM	MAG	3521052	191	53637	42.92	98.07	1.57	0.09	0	21.46	0	16	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	ERS537301	ERP006678	China	Asia	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes2/GUT_GENOME083893.gff.gz
GUT_GENOME084530	ERS537324_30	HGM	MAG	3367525	126	68764	43.07	96.63	1.33	0.03	0	0	4.72	17	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	ERS537324	ERP006678	China	Asia	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes1/GUT_GENOME084530.gff.gz
GUT_GENOME084722	ERS537330_56	HGM	MAG	3337277	127	63739	43.0	96.94	2.04	0.14	0	0	5.61	16	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	ERS537330	ERP006678	China	Asia	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes1/GUT_GENOME084722.gff.gz
GUT_GENOME084893	ERS537336_27	HGM	MAG	3709207	202	48879	42.95	97.75	1.89	0.08	0	0	10.02	16	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	ERS537336	ERP006678	China	Asia	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes1/GUT_GENOME084893.gff.gz
GUT_GENOME085321	ERS537350_43	HGM	MAG	4026171	234	60683	42.78	96.62	0.36	0.04	0	73.06	90.29	19	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	ERS537350	ERP006678	China	Asia	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes1/GUT_GENOME085321.gff.gz
GUT_GENOME085557	ERS537359_32	HGM	MAG	3839870	209	56149	42.84	97.53	2.78	0.05	0	26.55	4.96	17	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	ERS537359	ERP006678	China	Asia	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes2/GUT_GENOME085557.gff.gz
GUT_GENOME085701	ERS537364_10	HGM	MAG	3492762	371	12823	42.77	90.03	1.9	0.27	0	0	5.2	16	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	ERS537364	ERP006678	China	Asia	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes1/GUT_GENOME085701.gff.gz
GUT_GENOME085858	ERS537369_33	HGM	MAG	3453952	144	54337	43.08	95.86	0.85	0.02	0	0	6.91	17	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	ERS537369	ERP006678	China	Asia	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes2/GUT_GENOME085858.gff.gz
GUT_GENOME086113	ERS537378_22	HGM	MAG	3441692	212	32135	43.08	95.15	1.67	0.05	0	0	0	16	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	ERS537378	ERP006678	China	Asia	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes2/GUT_GENOME086113.gff.gz
GUT_GENOME088341	ERS608533_9	HGM	MAG	3608357	157	52610	42.8	93.88	4.47	NA	0	0	0	14	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	ERS608533	ERP008729	Austria	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes2/GUT_GENOME088341.gff.gz
GUT_GENOME088687	ERS608548_41	HGM	MAG	3358991	137	54964	42.87	96.14	1.33	NA	0	0	0	18	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	ERS608548	ERP008729	Austria	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes2/GUT_GENOME088687.gff.gz
GUT_GENOME090815	ERS631831_9	HGM	MAG	3376292	156	50324	43.24	94.04	4.44	NA	0	0	9.64	16	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	ERS631831	ERP008729	Austria	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes2/GUT_GENOME090815.gff.gz
GUT_GENOME093598	FengQ_2015__SID530251__bin.23	CIBIO	MAG	3518725	67	85007	42.65	95.48	1.33	0.28	0	24.98	0	14	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	ERS608500	ERP008729	Austria	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes2/GUT_GENOME093598.gff.gz
GUT_GENOME094460	FengQ_2015__SID530890__bin.44	CIBIO	MAG	3219549	53	127037	43.05	96.14	2.78	0.31	0	47.49	8.62	15	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	ERS608597	ERP008729	Austria	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes1/GUT_GENOME094460.gff.gz
GUT_GENOME096837	GeversD_2014__SKBSTL018__bin.67	CIBIO	MAG	3580740	78	94717	42.8	96.38	0.52	0.01	0	0	0	15	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	SRS584909	SRP040765	United States	North America	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes1/GUT_GENOME096837.gff.gz
GUT_GENOME097364	GeversD_2014__SKSTL0001__bin.12	CIBIO	MAG	3322806	52	111454	42.9	98.07	0.36	0.00	0	0	5.44	16	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	SRS822632	SRP040765	United States	North America	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes1/GUT_GENOME097364.gff.gz
GUT_GENOME098868	HeQ_2017__SZAXPI029551-166__bin.41	CIBIO	MAG	3399186	59	112482	42.81	97.17	1.81	0.02	0	17.48	5.44	16	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	ERS1343384	ERP017091	China	Asia	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes2/GUT_GENOME098868.gff.gz
GUT_GENOME098894	HeQ_2017__SZAXPI029552-169__bin.19	CIBIO	MAG	3242560	112	47151	43.1	93.57	2.05	0.05	0	12.98	11.25	15	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	ERS1343385	ERP017091	China	Asia	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes1/GUT_GENOME098894.gff.gz
GUT_GENOME099466	HeQ_2017__SZAXPI029572-87__bin.4	CIBIO	MAG	3345604	60	102616	42.89	95.66	2.29	0.01	0	0	0	15	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	ERS1343405	ERP017091	China	Asia	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes2/GUT_GENOME099466.gff.gz
GUT_GENOME099851	HeQ_2017__SZAXPI029586-105__bin.39	CIBIO	MAG	3273061	129	52250	42.96	92.86	3.02	0.08	0	19.24	9.13	14	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	ERS1343419	ERP017091	China	Asia	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes2/GUT_GENOME099851.gff.gz
GUT_GENOME100045	HeQ_2017__SZAXPI029594-136__bin.42	CIBIO	MAG	3320225	91	80190	42.81	95.09	2.05	0.04	0	0	5.44	14	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	ERS1343429	ERP017091	China	Asia	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes1/GUT_GENOME100045.gff.gz
GUT_GENOME100118	HeQ_2017__SZAXPI029598-166__bin.10	CIBIO	MAG	3357651	106	55474	43.0	92.04	2.08	0.05	0	0	8.72	15	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	ERS1343432	ERP017091	China	Asia	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes1/GUT_GENOME100118.gff.gz
GUT_GENOME100180	HeQ_2017__SZAXPI029600-27__bin.37	CIBIO	MAG	3419654	59	107231	42.81	97.89	2.29	0.04	0	0	11.25	16	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	ERS1343436	ERP017091	China	Asia	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes1/GUT_GENOME100180.gff.gz
GUT_GENOME100809	HMP_2012__SRS014613__bin.28	CIBIO	MAG	3403988	107	52700	42.89	97.52	1.33	0.03	0	0	11.25	18	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	SRS014613	SRP002163	United States	North America	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes1/GUT_GENOME100809.gff.gz
GUT_GENOME100992	HMP_2012__SRS015190__bin.8	CIBIO	MAG	4549705	358	20356	42.09	97.58	4.47	0.05	0	0	0	16	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	SRS015190	SRP002163	United States	North America	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes2/GUT_GENOME100992.gff.gz
GUT_GENOME101027	HMP_2012__SRS015264__bin.1	CIBIO	MAG	3516412	135	43760	43.16	95.09	1.81	0.05	0	0	5.47	16	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	SRS015264	SRP002163	United States	North America	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes2/GUT_GENOME101027.gff.gz
GUT_GENOME101167	HMP_2012__SRS015854__bin.10	CIBIO	MAG	3291807	134	37328	43.03	95.2	2.05	0.04	0	0	5.4	15	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	SRS015854	SRP002163	United States	North America	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes2/GUT_GENOME101167.gff.gz
GUT_GENOME101207	HMP_2012__SRS015960__bin.40	CIBIO	MAG	3547822	158	34111	42.73	97.16	0.55	0.02	0	0	0	15	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	SRS015960	SRP002163	United States	North America	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes2/GUT_GENOME101207.gff.gz
GUT_GENOME102397	HMP_2012__SRS024549__bin.21	CIBIO	MAG	4063659	287	24256	42.27	97.44	2.05	0.09	0	0	5.5	16	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	SRS024549	SRP002163	United States	North America	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes1/GUT_GENOME102397.gff.gz
GUT_GENOME102454	HMP_2012__SRS043001__bin.1	CIBIO	MAG	3451317	187	30363	42.99	96.15	1.09	0.03	0	0	5.47	14	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	SRS043001	SRP002163	United States	North America	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes1/GUT_GENOME102454.gff.gz
GUT_GENOME102485	HMP_2012__SRS043701__bin.21	CIBIO	MAG	3434886	120	39780	42.98	97.75	0.85	0.04	0	0	11.25	16	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	SRS043701	SRP002163	United States	North America	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes2/GUT_GENOME102485.gff.gz
GUT_GENOME102796	HMP_2012__SRS050422__bin.26	CIBIO	MAG	3236721	145	34729	43.24	94.66	2.47	0.02	0	0	5.44	14	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	SRS050422	SRP002163	United States	North America	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes1/GUT_GENOME102796.gff.gz
GUT_GENOME102943	HMP_2012__SRS052027__bin.50	CIBIO	MAG	3416427	65	96795	42.69	96.86	1.33	0.02	0	0	9.33	16	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	SRS052027	SRP175119	United States	North America	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes1/GUT_GENOME102943.gff.gz
GUT_GENOME103010	HMP_2012__SRS053335__bin.17	CIBIO	MAG	3324355	69	77921	42.82	95.65	0.85	0.01	0	0	0	14	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	SRS053335	SRP002163	United States	North America	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes1/GUT_GENOME103010.gff.gz
GUT_GENOME103116	HMP_2012__SRS056519__bin.14	CIBIO	MAG	3427477	138	46667	42.8	97.24	1.57	0.03	0	0	5.5	16	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	SRS056519	SRP002163	United States	North America	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes2/GUT_GENOME103116.gff.gz
GUT_GENOME103738	IMG_2562617159	PATRIC/IMG	Isolate	4380675	409	29464	42.63	98.31	1.62	NA	0	99.61	99.83	20	2562617159	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	SAMN00008856	PRJNA30005	United Kingdom	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes1/GUT_GENOME103738.gff.gz
GUT_GENOME103896	IMG_650377964	PATRIC/IMG	Isolate	4060667	144	57879	42.41	98.64	0.85	NA	0	64.45	88.65	18	650377964	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	SAMEA3138359	PRJNA39165	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes2/GUT_GENOME103896.gff.gz
GUT_GENOME105394	KarlssonFH_2013__S457__bin.8	CIBIO	MAG	3484303	92	80609	42.91	95.06	2.18	0.27	0	0	11.42	16	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	ERS235536	ERP002469	Sweden	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes2/GUT_GENOME105394.gff.gz
GUT_GENOME105661	KarlssonFH_2013__S484__bin.34	CIBIO	MAG	3118142	92	59620	43.0	94.64	1.25	0.58	0	0	0	13	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	ERS235546	ERP002469	Sweden	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes2/GUT_GENOME105661.gff.gz
GUT_GENOME106607	KosticAD_2015__PRJNA231909.3102732__bin.11	CIBIO	MAG	3339593	248	21252	42.92	96.94	1.33	0.14	0	0	11.25	14	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	SRS871109	SRP056054	Finland	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes1/GUT_GENOME106607.gff.gz
GUT_GENOME106711	KosticAD_2015__PRJNA231909.3107376__bin.6	CIBIO	MAG	3205737	120	40376	43.07	97	0.83	0.04	0	0	0	14	NA	GUT_GENOME000295	MGYG-HGUT-00076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	SRS871096	SRP056054	Finland	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v1.0/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00076/genomes2/GUT_GENOME106711.gff.gz
